,0
FAOXC122C101m,11.2327939
EX_HC02193_e,
EX_HC02196_e,
SEBCOAPET,9.708730191
EX_HC02220_e,
STRDNCCOAtxc,9.494318155
EX_HC02194_e,
FAS80COA_L,13.24257768
EX_HC02197_e,
EX_HC02187_e,
EX_HC02180_e,
SUBEACTD,
SUBERCACT,9.919275019
SUCCACT,
SUCCOAPET,9.708730191
TETDEC2CRNe,
ALAATB0tc,
ASCBSVCTtc,11.4032103
BALABETAtc,11.73043886
BGLUGCHe,
BGLUTCHLe,
CYSATB0tc,
EX_HC02202_e,
EX_malcoa_e,
TTDCPT1,11.45543701
C141ACBP,11.77099044
C141CPT1,11.45543701
C141OHc,11.45543701
C142ACBP,11.77099044
C142OHe,
C161OHc,11.45543701
C162OHc,11.45543701
C162OHe,
C16DCc,11.45543701
C16DCe,
FA160COAabcp_1,9.494318155
CYSTALArBATtc,
FOLt,
GLCSGLT1le,
GLNyLATthc,9.959781668
GLYGLYCNc,12.07052187
GLYGLYPEPT1tc,
GLYPROPEPT1tc,
GLYSARCNc,12.87835368
C181OHc,11.45543701
C30CPT1,11.45543701
C40CPT1,11.45543701
C4OHc,11.45543701
C4x,0.0
C50CPT1,11.45543701
C6CRNe,
GLYSARPEPT1tc,
GLYSNAT5tc,
HISyLATthc,9.959781668
ILEATB0tc,
LEUyLAThtc,9.959781668
LYSATB0tc,
METyLATthc,9.959781668
OCDEAFABP1tc,
EX_gltcho_e,
C6CRNtcx,9.919275019
C6DCe,
SK_c81coa_c,
C81CPT1,11.45543701
C8CRNe,
C8DCc,11.45543701
EX_glygly_e,
EX_gum_e,
EX_gumdchac_e,
EX_gumgchol_e,
EX_pectindchac_e,
C8DCe,
C9BRxtc,9.919275019
EX_psyltdechol_e,
EX_tdechola_e,
EX_cysam_e,
EX_dpcoa_e,
DCATDc,
DCATDr,
DCSPTN1COAtxc,9.494318155
DDECCRNe,
DDECE1CRNe,
DECCRNe,
EX_fmn_e,
EX_hyptaur_e,
EX_oh1_e,
EX_q10_e,
DECDICRNe,
DOCO13ECOAtxc,9.494318155
FATP4t,0.0
FAOXC160140x,0.0
FAOXC181C161m,13.24696209
FAOXC181C161x,0.0
FADH2ETC,11.64508022
FE3t,
ACP1e,11.22999894
GLUPROASCT1,10.60231059
GLYCt,
INSt5,
FAOXC182C182OHm,13.55113112
FAOXC183C163Gm,13.24696209
FAOXC184C163m,13.24696209
IPDDI,11.54167273
LAPCOAe,
LEUGLYHYc,
FAOXC184C164x,0.0
FAOXC184x,10.26380275
FAOXC185m,10.89354575
FAOXC201C181x,0.0
FAOXC204C184m,13.24696209
FAOXC205C184x,0.0
FAOXC205C185m,13.24696209
MEVK1,9.457271147
MTHFR3,11.08752253
PAN4PPe,
PGLc,10.11429089
PMEVK,10.52932038
PNTOt5,10.32059027
PTRCtex2,
FAOXC225C204x,0.0
FAOXC225m,10.89354575
FAOXC225x,10.26380275
FAOXC226C205m,13.24696209
RPEc,9.651971177
TRPB0AT3tc,
CAMPt,12.07935767
FAOXC226C225x,0.0
FAOXC226C227m,14.28078193
FATP5t,0.0
FAOXC226m,10.89354575
FAOXC22C20x,0.0
FAOXC241C221x,0.0
FAOXC24C22x,0.0
FRUt4,
GCHOLAt3,0.0
RIBFLVt3o,10.13302467
CHSTEROLt,10.35567385
FAOXC5C3x,10.7989507
FAOXC5C5DCc,11.45543701
FAOXC5C5OHm,
FAOXC5OHc,11.45543701
FAOXC61C4m,11.2327939
FAOXC61C4x,0.0
FAOXC61x,10.26380275
FAOXC6C4m,11.18940977
FAOXC7C5m,11.18940977
FAOXC81C61x,0.0
r0963,
LNELDCCRNte,9.703044133
ODECRNte,9.703044133
PMTCRNte,9.703044133
HDCECRNte,9.703044133
EX_argsuc_e,
EX_stcrn_e,
EX_hdcecrn_e,
HC00342te,
PHLAC,
FAOXC8C6x,0.0
FAOXMC10OHMC10r,
FAOXTC101TC102m,11.18940977
FAOXTC102C101m,11.18557757
FAOXTC122TC101m,11.2327939
FAOXTC122m,10.89354575
C14825c,
3MHISc,
FAOXTC142TC122m,13.24696209
PHACGLYc,
GLUTCOAACBP,11.77099044
LCAT12e,9.698249101
LCAT13e,9.698249101
LCAT54e,9.698249101
LCAT15e,9.698249101
HDDACBP,11.77099044
HDECAACBP,11.77099044
HDECEACBP,11.77099044
HEDCECRNe,
MAGOLE_HSe,9.98832086
LPS5e,9.98832086
PCHOLMYR_HSPLA2,10.69255347
PCHOLPALM_HSPLA2,10.69255347
HEXCOAACBP,11.77099044
HEXDCRNe,
PEPALM_HSPLA2,10.69255347
FATP6t,0.0
PCHOLSTE_HSPLA2,10.69255347
PCHOL2OLE_HSPLA2,10.69255347
PCHOL2STE_HSPLA2,10.69255347
HEXDICOAACBP,11.77099044
HOCDACBP,11.77099044
HOCTDACBP,11.77099044
HOCTDEC2CRNe,
HOCTDECCRNe,
PCHOLN15_HSPLA2,10.69255347
PCHOLN183_HSPLA2,10.69255347
PCHOLN19_HSPLA2,10.69255347
PCHOLN201_HSPLA2,10.69255347
PCHOLN204_HSPLA2,10.69255347
PCHOLDEIC_HSPLA2,10.69255347
PCHOLLINL_HSPLA2,10.69255347
OCD11CRNCACT,9.919275019
OCD11CRNCPT2_1,0.0
OCTDEC2ACBP,11.77099044
OCTDECCACT,9.919275019
OCTDECCPT2,0.0
OMHDOCOSACTD,
OMHPALTD,
PRISTCOAtcx,10.83026326
SEBACACT,
SEBACIDTD,
CE4843HYDc,
FACOAE60,
TETDECA511ACc,
HMCARNc,
METTRANSc,
SEBCOACROT,0.0
PALFATPtc,
METDECARc,
FATP9t,0.0
3MTPte,
TTDCRNNAt,
PCHOLHSTDe_1,
PECDCHe,
PECTCHLe,
PEHSFABPe,
PMTCOAFABP1tc_1,
PNTOte,
PROGLYPEPT1tc,
AMPTASEPG,11.13518603
PSYTCHe,
PSYTDECHe,
SBT_Dt,
SERATB0tc,
TAUBETAtc,11.73043886
TAUPAT1c,10.158153
THRATB0tc,
VITKtl,
1a25DHVITD3TRn,
25HVITD3c,
15KPROSTGF2t,
21HPRGNLONEt2,
34HPLte,
3HMPtd,
3HPPPNOHc,
3MHISt3,
4AABUTNt,
4TMEABUTNt1,
4TMEABUTNt2,
5MTHFt2,
ADNK3,
ADNK4,
56DTHMtd,
AMETtm,
ARACHFATPc,
ASPte,
BIDGLCURr,
CHOLESACATc_1,9.967857834
CHOLESTle_1,10.89375285
56DURAt,
5AOPt,
5HPETATP,
5HPETtd,
7DHCHSTEROLt,
ABT_Dt,
ABTpp2,
ABTD1,
ACGLYtc,
ACLYSt,
ACLYStm,
ADPACtd,
CYSAMOe,
DATPtm_cho,
DHAPtm,
DM_1a25dhvitd3_n,
DM_4abut_n,
DM_5HPET_r,
DM_pe_hs_r,
DPCOAPPe,
DPMVD,11.0697427
ADPOHt,
ALLTNti,
AMETt,
EX_7dhchsterol_e,
EX_acgly_e,
EX_aclys_e,
EX_acorn_e,
EX_alaala_e,
THMDt5,
TTDCAFATPc,
q10tm,
4MOPte,
AHCYSte,
DM_anth_c,
DM_fol_c,
DM_pnto__R_c,
EX_4mop_e,
EX_5mta_e,
EX_adpac_e,
EX_biliverd_e,
EX_C04805_e,
EX_C06315_e,
EX_C11695_e,
EX_C14768_e,
EX_C14770_e,
EX_C14825_e,
EX_C14826_e,
EX_CE0955_e,
EX_5oxpro_e,
EX_cbasp_e,
OROTGLUt,
GLYALDtr,
LKYNRtr2,10.43540238
LKYNRtr3,0.0
BALAPAT1tc2,
BALABETAtc2,
CRTNtr,
EX_CE1556_e,
EX_CE2028_e,
EX_CE2445_e,
EX_CE2537_e,
EX_CE5304_e,
EX_CE6247_e,
EX_CE7172_e,
KYNATEtr,
QULNtr,
2PGtr,
CARNtr,
CHOLPtr,
CYST_Ltr,
DCMPtr,
DHAPtr,
ICITtr,
EX_cortsn_e,
EX_didecaeth_e,
EX_diholineth_e,
EX_docteteth_e,
EX_dodecanac_e,
EX_forglu_e,
EX_hepdeceth_e,
EX_hexdeceeth_e,
EX_hmcarn_e,
EX_hmcr_e,
L2AADPtr,
XMPtr,
XTSNtr,
UDPGLCURtr,
IMPtr,
EX_hxcoa_e,
EX_leuktrB4woh_e,
EX_magarachi_hs_e,
EX_magole_hs_e,
EX_magpalm_hs_e,
NICRNtr,
OROT5Ptr,
LCAT18e,9.698249101
LCAT19e,9.698249101
LCAT21e,9.698249101
EX_mi1p__D_e,
EX_Nacasp_e,
EX_nwharg_e,
EX_oleth_e,
LCAT23e,9.698249101
LCAT25e,9.698249101
LCAT2e,9.698249101
LCAT30e,9.698249101
LCAT32e,9.698249101
LCAT35e,9.698249101
LCAT37e,9.698249101
LCAT38e,9.698249101
LCAT3e,9.698249101
LCAT40e,9.698249101
EX_pailar_hs_e,
EX_pchol2ste_hs_e,
GLYACm,
LYSACm,
GLYC_Rt,
HC00319t1,
HC02149td,
HEPDECETH,10.52419457
HEXDIACtd,
HMCARNt,
HPPPNt2r,
HXCOAm,
HXCOAte,
LCAT41e,9.698249101
LCAT56e,9.698249101
LCAT47e,9.698249101
LCAT48e,9.698249101
LCAT4e,9.698249101
LCAT51e,9.698249101
LCAT53e,9.698249101
HXCOAtx,
IND3ACt,
LPIPECOLtx,
LTHSTRLt,
MEV_Rt,
NACASPt,
LCAT57e,9.698249101
LCAT5e,9.698249101
LCAT9e,9.698249101
SMS1,10.21863296
SMS16,10.21863296
SMS14,10.21863296
SMS15,10.21863296
SMS6,10.21863296
SMS7,10.21863296
SMS9,10.21863296
XOLEST183CEH,10.89375285
OAAt_1,
OLEETH,10.52419457
pac,
PCOLLG5HLYStd,
XOLEST205CEH,10.89375285
EX_4tmeabutn_e,
PCHOLN205_HSPLA2,10.69255347
PCHOLN224_HSPLA2,10.69255347
PELINETH,10.52419457
PENDECAETH,10.52419457
PCHOLN226_HSPLA2,10.69255347
PROSTGI2c,
PEDH203_HSPLA2,10.69255347
PEDH14_HSPLA2,10.69255347
PEDH161_HSPLA2,10.69255347
PEDH17_HSPLA2,10.69255347
PAILAR_HSPLA2,10.69255347
PCHOLN28_HSPLA2,10.69255347
SACCRP_Lte,
SACCRP_Ltm,
SEBACIDtd,
SUBEACtd,
TETDECA511ACtd,
THRACm,
THRNTt,
TMLYStd,
TRIDECETH,10.52419457
TTDCEAATP,
C03990ATP,0.0
C03990t,
C04483t1,0.0
C04717td,
C04805ATP,
C05953tm,
C05957t,
C05957td,
C06315t,
URCANt,
WHARACHDt,
WHARACHDtr,
ACILEm,
ACILEte,
EX_acile__L_e,
ACLEUte,
EX_hisasp_e,
EX_hisglnala_e,
EX_hisglylys_e,
C14768ATP,
C14769td1,
C14769td2,
C14771ATP,
C14825ATP,
C14825td,
C14826td,
CE0955te,
CE0955tr,
CE1273t1,0.0
CE1273t2,
EX_hishislys_e,
EX_hislysile_e,
EX_hismet_e,
EX_ileasnhis_e,
EX_ileglnglu_e,
EX_ileglyarg_e,
EX_ileserarg_e,
EX_iletrptyr_e,
CE1297t,
CE1297td,
CE2176t,
CE2445t,
CE2510t,
CE2513ATP,
CE2537ATP,
CE4843t,
EX_leualaarg_e,
EX_leupro_e,
EX_leutrparg_e,
EX_leutyrtyr_e,
EX_lysgluglu_e,
EX_lyslyslys_e,
EX_lyspheile_e,
EX_lystyrile_e,
EX_lysvaltrp_e,
EX_metargleu_e,
CE5304t,
CE6031t,
CE7082ATP,
CORTSNt,
CORTSNti,
DIDECAETH,10.52419457
DIHOLINETH,10.52419457
EX_12HPET_e,
EX_2oxoadp_e,
EX_34hpl_e,
EX_3hpp_e,
EX_3hpppnohgluc_e,
EX_metasntyr_e,
EX_metglyarg_e,
EX_methislys_e,
EX_metmetile_e,
EX_mettrpphe_e,
EX_pheglnphe_e,
EX_pheleu_e,
EX_phelysala_e,
EX_3uib_e,
EX_4aabutn_e,
EX_pcholdoc_hs_e,
EX_pcholeic_hs_e,
EX_pcholhep_hs_e,
EX_phephe_e,
EX_phepheasn_e,
EX_phethrlys_e,
EX_phetrpleu_e,
EX_pchollinl_hs_e,
EX_pcholmyr_hs_e,
EX_pcholn15_hs_e,
EX_pcholn183_hs_e,
EX_pcholn1836_hs_e,
EX_pcholn19_hs_e,
EX_pcholn203_hs_e,
EX_pcholn204_hs_e,
EX_pcholn224_hs_e,
EX_phetyr_e,
EX_proargasp_e,
EX_procys_e,
EX_proglulys_e,
ALAARGGLYt,0.0
ALAASNLEUt,0.0
ALAHISALAt,0.0
ARGCYSGLYt,0.0
ARGGLUGLUt,0.0
ARGGLYGLYt,0.0
ARGLEUPHEt,0.0
ARGLYSASPt,0.0
ARGPHEARGt,0.0
EX_pcholn225_hs_e,
EX_pcholn2254_hs_e,
EX_pcholn28_hs_e,
EX_pcholn281_hs_e,
EX_pcholole_hs_e,
EX_pcholpalme_hs_e,
EX_pcholste_hs_e,
EX_pcollg5hlys_e,
EX_pe12_hs_e,
EX_pe13_hs_e,
ARGSERSERt,0.0
ARGTYRVALt,0.0
ARGVALCYSt,0.0
ARGVALTRPt,0.0
ASNCYSCYSt,0.0
ASNMETPROt,0.0
ASNPHEASPt,0.0
ASNPHECYSt,0.0
ASNTYRGLYt,0.0
ASNTYRPHEt,0.0
ASNTYRTHRt,0.0
ASPGLUt,0.0
CYSCYSt,0.0
CYSGLNMETt,0.0
CYSTYRASNt,0.0
EX_pe17_hs_e,
EX_pe224_hs_e,
EX_pedh203_hs_e,
EX_pelinl_hs_e,
EX_peole_hs_e,
EX_saccrp__L_e,
EX_sphmyln181161_hs_e,
EX_sphmyln18117_hs_e,
EX_sphmyln18118_hs_e,
EX_sphmyln181201_hs_e,
EX_sphmyln18123_hs_e,
EX_sphmyln1824_hs_e,
EX_sphmyln1825_hs_e,
EX_steeth_e,
EX_tetdecaeth_e,
EX_tmlys_e,
EX_trideceth_e,
EX_urcan_e,
EX_xolest183_hs_e,
EX_xolest205_hs_e,
EX_xolest226_hs_e,
GLNASNGLNt,0.0
GLNHISHISt,0.0
LYSCYSHISt,0.0
LYSPHEILEt,0.0
LYSTRPARGt,0.0
LYSVALTRPt,0.0
METASNTYRt,0.0
METHISLYSt,0.0
METMETILEt,0.0
METPHEARGt,0.0
PHEGLNPHEt,0.0
PHEPHEt,0.0
PHEPROARGt,0.0
PHESERTRPt,0.0
PHETRPLEUt,0.0
PHETYRt,0.0
PHETYRLYSt,0.0
PROARGCYSt,0.0
PROCYSt,0.0
PROGLULYSt,0.0
EX_estriol_e,
EX_3hpppn_e,
EX_5aop_e,
EX_abt__D_e,
EX_acglu_e,
EX_CE2510_e,
EX_ddca_e,
EX_glyc__R_e,
EX_Lcyst_e,
EX_pac_e,
EX_pser__L_e,
3HPPPNOHGLUCc,
ACHOMm,
HC02195c,
HC02196c,
HC02220c,
HC02194c,
URSCHOLCOAc,
HC02194te,0.0
XOL27OHtmc,
PROPHEt,0.0
PROPROARGt,0.0
PROTRPLYSt,0.0
PROVALGLNt,0.0
SERARGALAt,0.0
SERCYSARGt,0.0
SERGLYGLUt,0.0
VALLEUPHEt,0.0
VALPHEARGt,0.0
VALSERARGt,0.0
VALTRPVALt,0.0
TRPGLYASPt,0.0
ALALYSTHRr,
ARGALAPHEr,
ARGARGr,
ARGCYSGLYr,
ARGCYSSERr,
ARGGLUGLUr,
ARGGLUPROr,
ARGGLYGLYr,
ARGHISTHRr,
ARGLYSASPr,
PCSF,9.65486042
PCSsec,
EX_bgly_e,
MEPIt,
TREt,
LEULEUt,
GLYPROt,
PROGLyt,
DHBPTt,
THBPTt,
EX_normete__L_e,
EX_mepi_e,
EX_maltttr_e,
EX_thbpt_e,
EX_adprib_e,
DM_itp_n,
EX_proleuarg_e,
EX_protrpthr_e,
EX_serargala_e,
EX_serargtrp_e,
EX_sercysarg_e,
EX_serglyglu_e,
ARGSERSERr,
ARGTYRVALr,
ARGVALTRPr,
ASNCYSCYSr,
ASNMETPROr,
ASNPHEASPr,
ASNPHECYSr,
ASNTYRGLYr,
ASNTYRPHEr,
ASNTYRTHRr,
ASPASNGLUr,
ASPGLUr,
ASPLYSHISr,
CYSGLNMETr,
CYSGLUHISr,
GLNHISHISr,
GLNHISLYSr,
GLNPROGLUr,
GLNTRPGLUr,
GLNTYRLEUr,
GLUARGLEUr,
GLUMETHISr,
GLUTHRr,
GLUTRPALAr,
GLYHISASNr,
PE224_HSte,
EX_serphelys_e,
EX_sertrphis_e,
EX_thrargtyr_e,
EX_thrasntyr_e,
EX_thrglnglu_e,
EX_thrhishis_e,
EX_thrilearg_e,
EX_thrmetarg_e,
EX_trpalapro_e,
EX_trpaspasp_e,
EX_trpgluleu_e,
EX_trpglutyr_e,
EX_trpglyval_e,
EX_trphismet_e,
EX_trpmetarg_e,
EX_trpphe_e,
EX_trpprogly_e,
EX_trpproleu_e,
EX_trpproval_e,
EX_trpsertyr_e,
EX_trpthrglu_e,
EX_trpthrile_e,
EX_trpthrtyr_e,
EX_trpvalasp_e,
PCHOLN261_HSte,
PCHOLN28_HSte,
HDCECRNtr,
LNELDCCRNtr,
STCRNtr,
EX_sphmyln_hs_e,
XOLEST182tl,
TMNDNCtl,
XOLEST226tl,
CRVNCtl,
BGLYtm,
GNCORE1te,
GNCORE2te,
LHCYSTIN,
LHCYSTINt,
EX_Lhcystin_e,
MALOAAtm,
EX_tyrala_e,
EX_tyralaphe_e,
EX_tyrargglu_e,
EX_tyrasparg_e,
EX_tyrcysgly_e,
EX_tyrglu_e,
EX_valleuphe_e,
EX_vallystyr_e,
EX_valtrpphe_e,
EX_valtrpval_e,
EX_valval_e,
EX_trpglyasp_e,
ALAARGCYSt,0.0
GLNLYSLYSt,0.0
GLNLYSTRPt,0.0
GLULEUt,0.0
GLUTHRt,0.0
GLUTRPALAt,0.0
GLYHISASNt,0.0
GLYHISLYSt,0.0
GLYLYSCYSt,0.0
GLYLYSPHEt,0.0
GLYTYRLYSt,0.0
HISARGCYSt,0.0
HISARGSERt,0.0
HISCYSCYSt,0.0
MLTHFtm,
2MOPtm,
URIK3,
PSDm_hsc,
r2514e,
RE2675C2,
3MOXTYRESSte,
ADRNLtu,
AGPAT4,
BANDMT,
ACDO,
DKMPPD3_1,
DM_pe_hs_c,
SK_akg_c,
SK_mi14p_c,
GTHOXti2,
NORMETEVESSte,
OROATP,
HISGLUt,0.0
HISGLUGLNt,0.0
HISHISLYSt,0.0
HISLYSGLUt,0.0
HISLYSTHRt,0.0
HISMETGLNt,0.0
HISPHEARGt,0.0
HISPROLYSt,0.0
HISTRPHISt,0.0
ILEARGILEt,0.0
ILEASPt,0.0
ILEGLNGLUt,0.0
ILETRPTYRt,0.0
LEUALAARGt,0.0
LEULEUTRPt,0.0
LEUSERTRPt,0.0
SK_band_c,
Ht,
UGT1A10c,
ACGALtr,
CBPS,10.63815202
CO2t,
DGK1,13.32881524
ATPM,
DPCOAK,11.36247764
ENO,15.02032766
EX_akg_e,
EX_asn__L_e,
LEUTYRTYRt,0.0
SERPHELYSt,0.0
THRARGTYRt,0.0
THRASNTYRt,0.0
THRGLNGLUt,0.0
THRGLNTYRt,0.0
THRMETARGt,0.0
THRTHRARGt,0.0
TRPALAPROt,0.0
TRPGLUPROt,0.0
TRPGLYLEUt,0.0
EX_cgly_e,
EX_co2_e,
EX_cytd_e,
EX_dad_2_e,
EX_dcyt_e,
EX_dgsn_e,
EX_duri_e,
EX_fum_e,
EX_glyphe_e,
EX_glypro_e,
EX_h_e,
EX_ile__L_e,
EX_met__L_e,
EX_na1_e,
TRPHISMETt,0.0
TRPILELYSt,0.0
TRPLYSt,0.0
TRPMETVALt,0.0
TRPPROGLYt,0.0
TRPPROVALt,0.0
TRPTHRGLUt,0.0
TRPTYRTYRt,0.0
TYRALAPHEt,0.0
TYRARGGLUt,0.0
TYRARGSERt,0.0
TYRCYSGLYt,0.0
TYRCYSTHRt,0.0
TYRTHRt,0.0
TYRTRPPHEt,0.0
TYRTYRt,0.0
GLYHISLYSr,
GLYLYSCYSr,
EX_ppi_e,
EX_pro__L_e,
EX_ser__L_e,
EX_so4_e,
EX_val__L_e,
FBA,16.46778739
EX_gua_e,
NDPK7,10.66320293
NDPK8,10.66320293
NDPK9,10.66320293
NNDPR,0.0
NTD1,9.982321556
PGI,13.95621772
PGK,14.35581979
PGL,10.11429089
HISARGCYSr,
HISARGSERr,
HISASPr,
HISCYSCYSr,
HISGLNALAr,
HISGLYLYSr,
HISLYSALAr,
HISLYSGLUr,
HISMETr,
HISPHEARGr,
HISPROLYSr,
ILEASNHISr,
ILEASPr,
ILESERARGr,
PMANM,10.12654658
PNP,9.752863218
PPA,12.07557287
PPCDC,0.0
PPM,12.20418801
PPNCL3,10.25212582
PRO1x,
LEUALAARGr,
LEUASNASPr,
LEUTRPr,
LEUTRPARGr,
LEUVALr,
LYSARGLEUr,
LYSGLNPHEr,
LYSGLUGLUr,
LYSPHEILEr,
LYSTYRILEr,
LYSVALTRPr,
METARGLEUr,
PSERT,0.0
PSP_L,0.0
PUNP2,9.752863218
PUNP4,9.752863218
RBFK,9.74089296
RNDR1,10.42268247
RPI,9.546406578
SPMS,11.21812654
SPODM,13.07216966
TKT2,12.98082589
METGLNTYRr,
METGLYARGr,
METHISLYSr,
METMETILEr,
METTRPPHEr,
PHEASNMETr,
PHEASPr,
PHEGLNPHEr,
TMDK1,10.09237395
LDH_L,14.08616184
PHEPHEr,
LGTHL,11.75927318
PHEPHEASNr,
PHETHRLYSr,
MI3PP,10.01778507
NTD3,9.982321556
FBA4,16.46778739
ORNDC,11.66377358
PHETA1,12.19446066
PIt7,
PYDAMK,12.53045763
TYRTA,12.19446066
PYDXtr,
EX_4hbz_e,
EX_34dhpha_e,
PHETRPLEUr,
PHETYRr,
PHETYRGLNr,
PHETYRLYSr,
PROARGASPr,
PROASNCYSr,
PROCYSr,
PROGLULYSr,
PROTRPLYSr,
SERARGALAr,
SERARGTRPr,
SERPHELYSr,
THRARGTYRr,
THRGLNGLUr,
THRHISHISr,
THRPHEARGr,
THRSERARGr,
THRTHRARGr,
TRPARGALAr,
EX_ppa_e,
UGLT,10.14596777
URCN,
DCMPDA,11.0954076
EX_lcts_e,
FTHFLi,10.56259333
ACALDt,
EX_sucr_e,
AACOAT,10.2093452
EX_pheme_e,
GLNt4,13.04673093
MTRI,
TRPASPASPr,
TRPGLNGLNr,
TRPGLUGLYr,
TRPGLULEUr,
TRPGLUPROr,
TRPGLYLEUr,
TRPGLYPHEr,
TRPHISMETr,
TRPILELYSr,
TRPMETVALr,
TRPPROGLYr,
TRPPROLEUr,
TRPTHRGLUr,
TRPTHRTYRr,
TRPTYRTYRr,
TRPVALASPr,
TYRALAPHEr,
CE2537ABCt,9.865306947
CE7082UPKt,
CE7172UPKt,
DIGALSGALSIDEte,
NRVNCABCt,9.865306947
PAIL_hs_SECt,
PAILPALM_HSSECt,
PCHOLAR_HSABCt,10.87149537
PCHOLHEP_HSABCt,10.87149537
PCHOLMYR_HsABCt,10.87149537
PCHOLN15_HSABCt,10.87149537
PCHOLN1836_HSABCt,10.87149537
PCHOLN19_HSABCt,10.87149537
PCHOLN201_HSABCt,10.87149537
PCHOLN204_HSABCt,10.87149537
PCHOLN205_HSABCt,10.87149537
PCHOLN264_HSABCt,10.87149537
PCHOLSTE_HSABCt,10.87149537
PE12_HSABCt,11.29571568
TYRARGGLUr,
TYRASPARGr,
TYRCYSGLYr,
TYRLEUARGr,
TYRPHETYRr,
TYRTHRr,
TYRTRPPHEr,
VALARGGLYr,
VALHISASNr,
VALLYSTYRr,
VALPHEARGr,
VALSERARGr,
VALTRPPHEr,
VALVALr,
EX_homoval_e,
GLYCLTtm,
TYMc,
DOPAc,
PCHOL2PALM_HSte,
Pe13_HSABCt,11.29571568
PE15_HSABCt,11.29571568
PE226_HSABCt,11.29571568
PEDH203_HSABCt,11.29571568
PELPALM_HSABCt,11.29571568
PEOLE_HSABCt,11.29571568
SPHMYLN18114_hs_SECt,
SPHMYLN18115_hs_SECt,
SPHMYLN18116_hs_SECt,
SPHMYLN181161_hs_SECt,
SPHMYLN181181_hs_SECt,
SPHMYLN181201_hs_SECt,
SPHMYLN18121_hs_SECt,
SPHMYLN18122_hs_SECt,
SPHMYLN181221_hs_SECt,
SPHMYLN1825_hs_SECt,
3AIBt1,
APRGSTRNt1e,10.02878761
PAFt,
PCHOL2LINL_HSt1e,
PCHOL2OLE_HSt1e,
XOLEST183te,
CORE4t,
CORE7t,
DST_ANTIGENt,
GALAMtr,
MK10t,
MK11t,
S2L2N2M2Mt,
EX_core7_e,
EX_core8_e,
EX_gncore2_e,
EX_mqn10_e,
EX_mqn11_e,
EX_mqn9_e,
EX_s2l2n2m2m_e,
EX_sTn_antigen_e,
EX_lpam_e,
EX_pa_hs_e,
DM_mqn11_c,
DM_galam_c,
DM_C02712_c,
F1Ate,
F1Ate2,
34HPLtm,
3HPPtm,
PGP_hs_tm,
C02592tx,
PROSTGE2t2r,
PROSTGE2t2m,
ESTRr,
LTHSTRLtr,
SK_11_cis_retfa_c,
SK_C02528_c,
SK_HC02191_c,
SK_HC02192_c,
SK_HC02194_c,
PCHOL2STE_HSt1e,
PCHOLAR_HSt1e,
PCHOLDOC_HSt1e,
PCHOLEIC_HSt1e,
PCHOLMYR_Hst1e,
PCHOLN19_HSt1e,
PCHOLN203_HSt1e,
PCHOLN204_HSt1e,
PCHOLN205_HSt1e,
PCHOLN224_HSt1e,
PCHOLN2254_HSt1e,
PCHOLN264_HSt1e,
PCHOLOLE_HSt1e,
PEPALM_HSt1e,
PCHOLPALME_HSt1e,
Pe13_HSt1e,
PE17_HSt1e,
PE203_HSt1e,
PE2LINL_HSt1e,
PEDH203_HSt1e,
PELINL_HSt1e,
PEOLE_HSt1e,
TRYPTAte,
SELMETHte,13.04673093
CE7090te,10.81957497
CE7096te,10.81957497
CE1447te,10.81957497
C05769te3,
C05770te4,10.29736037
MLTHFte3,
CE2705t,11.4171518
MMAte,
TYMte,0.0
HDD2CRNte2,10.04554607
SK_HC02196_c,
SK_HC02220_c,
SK_chol_c,
SK_cholate_c,
SK_coa_c,
FBA2,16.46778739
FBP,0.0
FCLT,
FEROc,10.20140693
FMNAT,10.18759571
FT,
FUM,11.56362666
G3PD1ir,0.0
G6PDH2r,10.4597876
GALt2_2,
GAPD,16.87414594
GF6PTA,11.3681446
GHMT2r,9.701245159
GLNS,15.90630221
GLYPHEHYc,
MLTHFte1,12.07935767
CE1918te,
EX_CE4969_e,
NACCYStm,
EX_CE1310_e,
AGMt_m,
4HBZte,
EX_sucsal_e,
EX_CE7081_e,
EGMEtr,
EGMEte,
EX_egme_e,
EX_12harachd_e,
18HARACHDtr,
SQLter,
EX_sql_e,
ORN_Dtx,
EX_orn__D_e,
5G2OXPTtx,
EX_melatn_e,
GMAND,0.0
GMPS2,
GTPCI,0.0
HEX1,13.19261797
ILETA,0.0
INSt2,
L_LACt2r,14.820306
MAN6PI,10.63840445
MTHFC,10.56259333
MTHFD,11.08752253
NADK,11.69708667
NAt3_1,10.95855097
NDPK1,10.66320293
NDPK3,10.66320293
NDPK5,10.66320293
UMPK,12.22107625
EX_6hoxmelatn_e,
C10164te,
EX_CE4890_e,
C05769te2,
EX_C05767_e,
C05770te3,
EX_mhista_e,
EX_13dampp_e,
EX_mma_e,
EX_ametam_e,
XYLULte,
EX_xylu__L_e,
EX_xylu__D_e,
CE0737te,
EX_sphings_e,
HDD2CRNte,
EX_sphgn_e,
EX_N1aspmd_e,
UPP3S,10.48850889
UPPDC1,11.19619416
URIt2,
r0082,10.48992618
PPNCL2,10.25212582
FPGS_1,11.11065311
EX_ala__L_e,
ALAt2r,10.158153
EX_his__L_e,
NTD4,10.46361975
NTD5,10.46361975
NTD6,10.46361975
NTD7,10.46361975
C13856te,
EX_1a25dhvitd3_e,
PRISTte,
